OrderID,SalesDate,ProductID,CustomerID,PersonnelID,SalesChannel,PaymentMode,StoreID,Quantity
429,1/3/2023,199,BF-10975,62,Online,Credit Card,2,1
430,1/3/2023,145,CJ-12010,32,Online,Cash,3,6
431,1/3/2023,178,SH-9975,11,Online,Cash,3,6
432,1/3/2023,84,SL-20155,58,In-store,Mobile Payment,1,9
433,1/3/2023,53,NC-8340,28,Online,Mobile Payment,7,3
434,1/3/2023,88,JB-5400,95,In-store,Debit Card,6,6
435,1/3/2023,100,VG-21805,2,Online,Credit Card,3,8
436,1/3/2023,127,TB-21250,50,Online,Mobile Payment,1,2
437,1/3/2023,72,PS-18970,64,In-store,Cash,3,8
438,1/3/2023,218,BB-11545,77,In-store,Credit Card,4,8
439,1/3/2023,135,SG-10470,18,Online,Mobile Payment,5,7
440,1/3/2023,97,SP-20920,40,In-store,Mobile Payment,2,3
441,1/3/2023,32,NZ-18565,61,In-store,Debit Card,5,1
442,1/3/2023,44,Dp-13240,37,In-store,Credit Card,4,7
443,1/3/2023,220,GZ-14470,32,Online,Cash,3,7
444,1/3/2023,145,AH-10075,69,Online,Mobile Payment,6,4
445,1/3/2023,126,CB-2025,97,Online,Mobile Payment,5,3
446,1/3/2023,21,SC-20050,53,In-store,Credit Card,5,6
447,1/3/2023,189,AM-10705,94,Online,Credit Card,4,4
448,1/3/2023,88,JS-15595,54,Online,Credit Card,4,3
449,1/3/2023,94,BS-11380,78,In-store,Debit Card,4,9
450,1/3/2023,130,TC-21295,31,In-store,Credit Card,7,4
451,1/3/2023,137,JL-5130,58,In-store,Mobile Payment,1,5
452,1/3/2023,187,Dp-13240,42,In-store,Cash,7,2
453,1/3/2023,43,NF-18385,31,In-store,Debit Card,7,4
454,1/3/2023,203,AS-10090,56,Online,Debit Card,7,5
455,1/3/2023,8,EL-13735,91,Online,Credit Card,5,2
456,1/3/2023,135,FH-14275,32,In-store,Credit Card,3,4
457,1/3/2023,54,LT-16765,58,In-store,Debit Card,1,7
458,1/3/2023,137,BN-11470,76,Online,Credit Card,1,8
459,1/3/2023,218,BP-11230,90,In-store,Mobile Payment,3,3
460,1/3/2023,181,DM-13525,24,Online,Cash,5,4
461,1/3/2023,65,OT-18730,58,Online,Cash,1,2
462,1/3/2023,85,SM-10320,22,In-store,Debit Card,2,8
463,1/3/2023,68,PM-19135,66,Online,Cash,2,8
464,1/3/2023,214,TS-11430,57,Online,Credit Card,5,7
465,1/3/2023,222,TS-21340,93,In-store,Cash,5,4
466,1/3/2023,45,AM-10705,13,In-store,Debit Card,6,3
467,1/3/2023,180,LS-17245,98,Online,Credit Card,6,4
468,1/3/2023,171,DR-12940,42,In-store,Credit Card,7,4
469,1/3/2023,218,DW-3480,13,Online,Cash,6,2
470,1/3/2023,95,SF-20200,18,In-store,Mobile Payment,5,3
471,1/3/2023,142,CM-11815,42,In-store,Debit Card,7,7
472,1/3/2023,189,FG-14260,8,Online,Mobile Payment,7,8
473,1/3/2023,77,KN-6705,24,Online,Debit Card,5,9
474,1/3/2023,9,TB-11520,98,In-store,Debit Card,6,5
475,1/3/2023,165,GM-14440,56,In-store,Debit Card,7,1
476,1/3/2023,93,CM-12655,62,In-store,Debit Card,2,6
477,1/3/2023,51,JB-15400,56,In-store,Credit Card,7,3
478,1/3/2023,124,JS-16030,43,In-store,Mobile Payment,6,2
479,1/3/2023,159,AM-10705,63,In-store,Cash,7,5
480,1/3/2023,4,SF-20200,51,In-store,Credit Card,4,9
481,1/3/2023,220,AM-10705,82,Online,Debit Card,4,5
482,1/3/2023,220,JF-15295,10,Online,Cash,7,4
483,1/3/2023,208,KH-16510,62,In-store,Debit Card,2,7
484,1/3/2023,207,DL-13330,18,Online,Cash,5,8
485,1/3/2023,191,KN-16390,67,Online,Mobile Payment,4,6
486,1/3/2023,98,SV-20935,68,Online,Mobile Payment,6,6
487,1/3/2023,138,MD-17860,82,In-store,Cash,4,6
488,1/3/2023,63,LS-17200,41,Online,Credit Card,4,7
489,1/3/2023,96,JM-15865,79,Online,Mobile Payment,5,9
490,1/3/2023,47,AC-10450,99,Online,Debit Card,4,6
491,1/3/2023,38,CM-12445,58,In-store,Mobile Payment,1,2
492,1/3/2023,4,SS-20140,69,Online,Debit Card,6,1
493,1/3/2023,186,BW-11110,75,Online,Debit Card,2,4
494,1/3/2023,173,JE-15610,77,Online,Cash,4,2
495,1/3/2023,208,GH-14425,13,In-store,Credit Card,6,6
496,1/3/2023,80,JK-16090,13,Online,Cash,6,6
497,1/3/2023,19,SM-20320,14,Online,Mobile Payment,5,7
498,1/3/2023,166,CJ-12010,10,In-store,Credit Card,7,2
499,1/3/2023,69,GR-14560,13,Online,Cash,6,6
500,1/3/2023,22,TS-21370,98,In-store,Credit Card,6,8
501,1/3/2023,210,DH-3675,30,Online,Credit Card,4,2
502,1/3/2023,150,SW-20275,22,In-store,Cash,2,3
503,1/3/2023,206,GH-14425,98,In-store,Credit Card,6,5
504,1/3/2023,223,JM-15865,50,Online,Credit Card,1,7
505,1/3/2023,211,CM-12115,77,In-store,Cash,4,2
506,1/3/2023,97,SC-20845,15,In-store,Credit Card,5,2
507,1/3/2023,173,GP-4740,15,In-store,Mobile Payment,5,7
508,1/3/2023,16,AF-10870,46,In-store,Mobile Payment,3,6
509,1/3/2023,127,TS-21505,16,Online,Cash,2,5
510,1/3/2023,97,CR-12730,17,Online,Cash,1,2
511,1/3/2023,120,FH-14365,89,Online,Cash,4,2
512,1/3/2023,173,BM-11575,88,In-store,Debit Card,6,9
513,1/3/2023,140,AH-10030,59,In-store,Cash,4,7
514,1/3/2023,45,AG-10495,59,Online,Cash,4,9
515,1/3/2023,81,BN-11470,89,Online,Cash,4,9
516,1/3/2023,188,MW-18235,5,Online,Cash,6,1
517,1/3/2023,26,AG-675,15,In-store,Debit Card,5,3
518,1/3/2023,172,SW-20755,88,In-store,Debit Card,6,5
519,1/3/2023,192,CS-12460,91,In-store,Cash,5,2
520,1/3/2023,16,SK-19990,42,In-store,Credit Card,7,1
521,1/3/2023,95,MP-18175,41,In-store,Credit Card,4,3
522,1/3/2023,164,AG-10900,14,Online,Credit Card,5,9
523,1/3/2023,99,AJ-960,78,In-store,Credit Card,4,9
524,1/3/2023,163,MC-7275,95,In-store,Credit Card,6,9
525,1/3/2023,6,JF-15295,24,In-store,Mobile Payment,5,8
526,1/3/2023,29,ER-13855,94,In-store,Credit Card,4,3
527,1/3/2023,80,MM-7260,86,In-store,Debit Card,5,9
528,1/3/2023,65,EJ-13720,62,In-store,Credit Card,2,4
529,1/3/2023,193,MS-17365,2,In-store,Mobile Payment,3,7
530,1/3/2023,34,AJ-10780,58,Online,Credit Card,1,6
531,1/3/2023,104,DH-13675,35,In-store,Mobile Payment,3,4
532,1/3/2023,104,NM-18445,47,In-store,Cash,5,7
533,1/3/2023,135,HE-14800,23,In-store,Cash,4,4
534,1/3/2023,113,KT-16480,43,In-store,Cash,6,1
535,1/3/2023,50,SB-20170,5,In-store,Debit Card,6,9
536,1/3/2023,30,EM-14140,50,In-store,Cash,1,7
537,1/3/2023,114,VT-21700,6,Online,Credit Card,3,2
538,1/3/2023,183,JS-15880,49,Online,Debit Card,4,8
539,1/3/2023,80,BC-11125,18,In-store,Mobile Payment,5,3
540,1/3/2023,68,FC-14245,51,Online,Mobile Payment,4,5
541,1/3/2023,81,RH-9600,78,In-store,Debit Card,4,1
542,1/3/2023,92,RB-19330,43,Online,Mobile Payment,6,3
543,1/3/2023,95,CS-11950,78,Online,Debit Card,4,3
544,1/3/2023,81,BW-11110,25,Online,Credit Card,7,8
545,1/3/2023,59,CM-12235,86,In-store,Cash,5,5
546,1/3/2023,55,LW-16825,67,In-store,Cash,4,2
547,1/3/2023,184,RD-19585,50,Online,Credit Card,1,7
548,1/4/2023,62,JS-15880,91,In-store,Credit Card,5,3
549,1/4/2023,207,BT-11680,57,Online,Credit Card,5,6
550,1/4/2023,5,SG-20470,43,In-store,Debit Card,6,2
551,1/4/2023,138,AC-10450,48,Online,Mobile Payment,7,5
552,1/4/2023,202,TB-21175,92,Online,Cash,2,7
553,1/4/2023,40,MD-7860,55,Online,Credit Card,6,6
554,1/4/2023,171,JH-16180,5,Online,Debit Card,6,9
555,1/4/2023,89,CC-12145,84,In-store,Mobile Payment,6,3
556,1/4/2023,90,XP-21865,47,In-store,Debit Card,5,4
557,1/4/2023,114,TS-21370,86,Online,Debit Card,5,3
558,1/4/2023,108,ML-17410,61,In-store,Debit Card,5,6
559,1/4/2023,60,MY-18295,19,In-store,Credit Card,5,6
560,1/4/2023,30,TT-21070,63,Online,Cash,7,3
561,1/4/2023,163,BS-11665,5,Online,Credit Card,6,9
562,1/4/2023,14,NL-18310,58,In-store,Debit Card,1,3
563,1/4/2023,89,SC-20230,62,In-store,Mobile Payment,2,3
564,1/4/2023,178,CA-11965,50,In-store,Mobile Payment,1,7
565,1/4/2023,136,QJ-19255,43,In-store,Credit Card,6,3
566,1/4/2023,146,RE-19450,97,In-store,Cash,5,4
567,1/4/2023,31,CP-2085,6,In-store,Mobile Payment,3,9
568,1/4/2023,88,JK-5730,62,Online,Cash,2,3
569,1/4/2023,71,HZ-14950,19,Online,Debit Card,5,3
570,1/4/2023,105,AR-10570,40,In-store,Mobile Payment,2,4
571,1/4/2023,39,EH-14005,42,Online,Cash,7,8
572,1/4/2023,37,JR-15700,53,Online,Debit Card,5,9
573,1/4/2023,57,PL-18925,58,Online,Credit Card,1,3
574,1/4/2023,51,TC-21145,82,Online,Credit Card,4,3
575,1/4/2023,201,DG-13300,57,Online,Credit Card,5,4
576,1/4/2023,106,LW-16990,88,In-store,Cash,6,3
577,1/4/2023,9,Dl-13600,98,In-store,Mobile Payment,6,4
578,1/4/2023,203,SC-20095,32,In-store,Mobile Payment,3,2
579,1/4/2023,31,NC-18415,74,In-store,Cash,6,3
580,1/4/2023,204,EB-13930,31,In-store,Mobile Payment,7,2
581,1/4/2023,71,GP-4740,58,In-store,Cash,1,8
582,1/4/2023,214,SB-20170,52,In-store,Cash,4,7
583,1/4/2023,137,CP-12085,69,Online,Debit Card,6,3
584,1/4/2023,178,SM-20005,87,Online,Credit Card,4,3
585,1/4/2023,160,JR-15670,14,Online,Debit Card,5,9
586,1/4/2023,222,CM-12160,16,In-store,Debit Card,2,3
587,1/4/2023,177,DL-12925,96,Online,Mobile Payment,4,8
588,1/4/2023,96,FM-14290,63,Online,Debit Card,7,3
589,1/4/2023,220,DP-13165,94,Online,Cash,4,3
590,1/4/2023,85,CK-12595,75,Online,Credit Card,2,7
591,1/4/2023,192,RH-19510,5,In-store,Cash,6,9
592,1/4/2023,194,GM-14440,84,Online,Debit Card,6,2
593,1/4/2023,21,CM-11830,53,In-store,Mobile Payment,5,9
594,1/4/2023,198,PP-18955,68,In-store,Credit Card,6,2
595,1/4/2023,16,RW-19690,53,In-store,Cash,5,7
596,1/4/2023,200,MM-17260,22,Online,Mobile Payment,2,3
597,1/4/2023,122,ME-17320,21,Online,Debit Card,2,1
598,1/4/2023,208,CS-12490,5,In-store,Debit Card,6,4
599,1/4/2023,166,GH-14410,14,In-store,Mobile Payment,5,8
600,1/4/2023,35,MC-17635,57,Online,Debit Card,5,8
601,1/4/2023,209,VT-21700,15,In-store,Mobile Payment,5,1
602,1/4/2023,119,TB-21625,18,Online,Cash,5,7
603,1/4/2023,34,SJ-20215,51,In-store,Cash,4,7
604,1/4/2023,35,TA-21385,21,In-store,Debit Card,2,1
605,1/4/2023,92,DJ-13420,25,In-store,Debit Card,7,7
606,1/4/2023,124,DP-13105,76,Online,Credit Card,1,9
607,1/4/2023,79,LM-7065,22,Online,Mobile Payment,2,3
608,1/4/2023,137,AR-10510,42,In-store,Credit Card,7,3
609,1/4/2023,168,JH-15910,40,In-store,Debit Card,2,8
610,1/4/2023,141,PC-19000,8,Online,Credit Card,7,7
611,1/4/2023,122,CM-12235,37,Online,Debit Card,4,3
612,1/4/2023,144,DK-3375,42,Online,Credit Card,7,5
613,1/4/2023,135,NM-18520,22,In-store,Credit Card,2,3
614,1/4/2023,173,EG-13900,90,In-store,Cash,3,3
615,1/4/2023,151,AH-10075,86,In-store,Credit Card,5,5
616,1/4/2023,203,DK-12895,31,In-store,Mobile Payment,7,4
617,1/4/2023,114,AS-10630,11,In-store,Credit Card,3,3
618,1/4/2023,207,CL-11890,43,In-store,Debit Card,6,4
619,1/4/2023,5,CA-12265,40,Online,Cash,2,9
620,1/4/2023,29,PF-19165,30,In-store,Debit Card,4,5
621,1/4/2023,129,DB-12970,56,Online,Cash,7,1
622,1/4/2023,79,PC-19000,98,Online,Cash,6,7
623,1/4/2023,141,CL-12565,42,Online,Credit Card,7,5
624,1/4/2023,97,DR-12940,33,In-store,Debit Card,4,2
625,1/4/2023,43,JR-15670,54,In-store,Debit Card,4,8
626,1/4/2023,102,NF-18475,11,Online,Cash,3,6
627,1/4/2023,69,MF-17665,21,Online,Mobile Payment,2,1
628,1/4/2023,163,IM-15055,50,In-store,Cash,1,4
629,1/4/2023,65,EB-13930,74,Online,Credit Card,6,6
630,1/4/2023,187,EB-13975,58,Online,Cash,1,6
631,1/4/2023,210,AA-10315,72,In-store,Credit Card,5,7
632,1/4/2023,66,JH-15820,59,In-store,Mobile Payment,4,8
633,1/4/2023,163,MV-17485,40,In-store,Debit Card,2,1
634,1/4/2023,188,JW-15955,43,Online,Cash,6,7
635,1/4/2023,178,LA-16780,30,In-store,Cash,4,2
636,1/4/2023,173,FM-14215,91,In-store,Cash,5,6
637,1/4/2023,153,HG-15025,98,Online,Credit Card,6,3
638,1/4/2023,214,HW-14935,28,In-store,Mobile Payment,7,1
639,1/4/2023,171,TS-21610,86,Online,Debit Card,5,4
640,1/4/2023,42,MC-17575,24,Online,Cash,5,1
641,1/4/2023,101,MC-17635,53,Online,Cash,5,5
642,1/4/2023,213,CR-12625,99,Online,Mobile Payment,4,4
643,1/4/2023,38,JF-5415,8,Online,Cash,7,2
644,1/4/2023,212,AH-10210,62,In-store,Credit Card,2,6
645,1/4/2023,11,LH-16750,76,Online,Debit Card,1,5
646,1/4/2023,46,PM-19135,53,In-store,Cash,5,4
647,1/4/2023,205,PO-19195,55,Online,Debit Card,6,6
648,1/4/2023,174,KD-16345,54,Online,Cash,4,6
649,1/4/2023,129,TS-21610,8,Online,Debit Card,7,2
650,1/4/2023,35,AR-10510,62,In-store,Debit Card,2,4
651,1/4/2023,190,PG-18895,76,In-store,Credit Card,1,5
652,1/4/2023,87,LC-17050,86,Online,Cash,5,1
653,1/4/2023,138,DJ-13420,13,Online,Credit Card,6,4
654,1/4/2023,132,HK-14890,40,Online,Debit Card,2,5
655,1/4/2023,18,CJ-12010,26,In-store,Mobile Payment,3,1
656,1/4/2023,69,RR-19315,81,In-store,Credit Card,4,7
657,1/4/2023,194,HH-5010,42,Online,Credit Card,7,6
658,1/4/2023,117,SH-20635,42,In-store,Credit Card,7,8
659,1/4/2023,9,SV-20785,17,In-store,Debit Card,1,9
660,1/4/2023,164,AR-10825,71,In-store,Cash,2,5
661,1/4/2023,166,DV-13465,19,Online,Cash,5,4
662,1/4/2023,63,RP-9855,58,Online,Cash,1,2
663,1/4/2023,22,NF-18385,54,Online,Debit Card,4,8
664,1/4/2023,38,DM-13345,18,Online,Cash,5,6
665,1/4/2023,33,LR-17035,51,Online,Debit Card,4,6
666,1/4/2023,144,DR-12940,98,Online,Mobile Payment,6,4
667,1/4/2023,73,AF-10870,14,In-store,Mobile Payment,5,5
668,1/4/2023,217,IM-5055,53,Online,Cash,5,1
669,1/4/2023,40,VG-21805,13,In-store,Debit Card,6,3
670,1/4/2023,38,CK-12325,21,Online,Credit Card,2,2
671,1/4/2023,11,AS-285,35,In-store,Credit Card,3,7
672,1/4/2023,27,DK-12985,98,Online,Debit Card,6,2
673,1/4/2023,192,ED-13885,72,In-store,Mobile Payment,5,3
674,1/4/2023,172,RW-19540,40,Online,Debit Card,2,9
675,1/4/2023,58,EH-4185,74,Online,Mobile Payment,6,7
676,1/4/2023,220,ML-17395,97,In-store,Debit Card,5,5
677,1/4/2023,148,BF-11215,71,Online,Credit Card,2,7
678,1/4/2023,187,MB-7305,14,In-store,Debit Card,5,5
679,1/4/2023,2,CR-12580,86,Online,Credit Card,5,5
680,1/4/2023,26,TB-21520,91,Online,Credit Card,5,3
681,1/4/2023,95,KN-16450,5,Online,Mobile Payment,6,4
682,1/4/2023,16,HR-14770,90,In-store,Mobile Payment,3,6
683,1/4/2023,176,CK-12760,77,In-store,Credit Card,4,7
684,1/4/2023,30,PB-19210,88,In-store,Debit Card,6,9
685,1/4/2023,117,AC-10450,51,In-store,Credit Card,4,6
686,1/4/2023,139,DM-12955,10,In-store,Cash,7,3
687,1/4/2023,99,AA-10480,75,Online,Mobile Payment,2,6
688,1/4/2023,2,EB-13840,74,Online,Mobile Payment,6,6
689,1/4/2023,18,KM-16720,100,Online,Debit Card,4,4
690,1/4/2023,68,MR-17545,47,In-store,Cash,5,2
691,1/4/2023,150,SP-20920,63,Online,Credit Card,7,6
692,1/4/2023,99,EN-13780,56,In-store,Debit Card,7,1
693,1/4/2023,72,AH-10465,83,In-store,Credit Card,3,5
694,1/4/2023,109,EB-13840,25,Online,Credit Card,7,6
695,1/4/2023,165,AH-10585,75,In-store,Credit Card,2,6
696,1/4/2023,50,CV-2805,75,Online,Mobile Payment,2,5
697,1/4/2023,13,JK-15325,88,Online,Debit Card,6,5
698,1/4/2023,34,RB-9435,32,Online,Debit Card,3,6
699,1/4/2023,177,AG-525,13,In-store,Credit Card,6,9
700,1/4/2023,47,AR-10345,88,Online,Credit Card,6,4
701,1/4/2023,196,MW-8220,58,In-store,Mobile Payment,1,2
702,1/4/2023,157,AH-210,81,In-store,Debit Card,4,8
703,1/4/2023,61,FC-14245,49,In-store,Mobile Payment,4,2
704,1/4/2023,64,ML-17410,9,In-store,Debit Card,2,5
705,1/4/2023,40,TH-21235,42,In-store,Debit Card,7,5
706,1/4/2023,192,TB-21175,79,In-store,Mobile Payment,5,3
707,1/4/2023,32,TW-21025,58,Online,Cash,1,9
708,1/4/2023,72,LT-7110,3,In-store,Mobile Payment,6,9
709,1/4/2023,92,KN-16390,22,Online,Mobile Payment,2,1
710,1/4/2023,67,HD-14785,59,In-store,Mobile Payment,4,9
711,1/4/2023,82,CC-12610,14,Online,Debit Card,5,5
712,1/4/2023,8,BE-11455,76,Online,Debit Card,1,6
713,1/4/2023,187,MC-7575,96,Online,Cash,4,8
714,1/4/2023,222,CS-12460,77,In-store,Cash,4,5
715,1/4/2023,70,ME-17320,84,In-store,Debit Card,6,8
716,1/4/2023,184,SW-20275,84,Online,Cash,6,8
717,1/4/2023,72,MH-18025,51,Online,Mobile Payment,4,4
718,1/4/2023,6,CR-12820,74,Online,Credit Card,6,4
719,1/4/2023,54,HM-14860,46,In-store,Mobile Payment,3,5
720,1/4/2023,161,CC-2475,28,In-store,Cash,7,2
721,1/4/2023,123,JM-15250,94,In-store,Mobile Payment,4,6
722,1/4/2023,109,CM-12190,69,In-store,Mobile Payment,6,2
723,1/4/2023,146,QJ-19255,22,In-store,Mobile Payment,2,9
724,1/4/2023,108,TS-21505,15,Online,Cash,5,2
725,1/4/2023,195,JD-16150,84,In-store,Debit Card,6,7
726,1/4/2023,97,CS-11860,17,In-store,Mobile Payment,1,7
727,1/4/2023,101,RA-19915,49,Online,Debit Card,4,4
728,1/4/2023,92,SB-20185,42,Online,Credit Card,7,4
729,1/4/2023,1,MT-18070,93,Online,Mobile Payment,5,9
730,1/4/2023,204,JF-15415,11,Online,Debit Card,3,5
731,1/4/2023,109,MT-8070,71,Online,Cash,2,7
732,1/4/2023,62,ES-14020,76,In-store,Credit Card,1,4
733,1/4/2023,158,KM-16375,15,In-store,Cash,5,9
734,1/4/2023,186,PS-18970,49,In-store,Debit Card,4,3
735,1/4/2023,138,EB-13975,48,Online,Credit Card,7,9
736,1/4/2023,36,AF-10870,86,In-store,Cash,5,5
737,1/4/2023,65,MC-17425,8,Online,Debit Card,7,6
738,1/4/2023,20,CC-12685,19,In-store,Credit Card,5,4
739,1/4/2023,200,EH-4125,53,Online,Cash,5,5
740,1/4/2023,71,IM-15070,69,Online,Debit Card,6,3
741,1/4/2023,64,BS-11665,41,In-store,Debit Card,4,9
742,1/4/2023,50,SM-10320,10,Online,Mobile Payment,7,5
743,1/4/2023,119,DA-13450,13,In-store,Debit Card,6,5
744,1/4/2023,160,DB-13060,93,In-store,Cash,5,9
745,1/4/2023,47,SS-10410,19,In-store,Debit Card,5,2
746,1/4/2023,187,BM-11650,21,In-store,Cash,2,5
747,1/4/2023,158,LC-16885,28,In-store,Debit Card,7,1
748,1/4/2023,217,TC-20980,8,Online,Debit Card,7,5
749,1/4/2023,40,SW-20350,47,Online,Credit Card,5,1
750,1/4/2023,4,JW-15220,76,In-store,Debit Card,1,1
751,1/4/2023,41,DA-13450,43,Online,Mobile Payment,6,6
752,1/4/2023,92,CM-1830,49,Online,Debit Card,4,5
753,1/4/2023,144,CS-11845,58,Online,Credit Card,1,7
754,1/4/2023,200,MO-17800,30,In-store,Mobile Payment,4,4
755,1/4/2023,142,CR-12730,69,Online,Cash,6,9
756,1/4/2023,172,MY-17380,86,Online,Mobile Payment,5,7
757,1/4/2023,48,MS-7830,61,In-store,Debit Card,5,4
758,1/4/2023,38,SW-20755,75,Online,Cash,2,9
759,1/4/2023,114,HG-14965,26,In-store,Debit Card,3,8
760,1/4/2023,189,MG-17680,42,In-store,Cash,7,2
761,1/4/2023,91,DC-13285,54,Online,Debit Card,4,5
762,1/4/2023,152,DL-13315,98,In-store,Cash,6,2
763,1/4/2023,108,TH-21235,43,In-store,Debit Card,6,2
764,1/4/2023,60,DB-13060,23,In-store,Mobile Payment,4,9
765,1/4/2023,198,JK-15370,84,Online,Cash,6,5
766,1/4/2023,201,AS-10285,53,Online,Credit Card,5,8
767,1/4/2023,196,CH-2070,5,In-store,Cash,6,3
768,1/4/2023,71,ST-20530,50,Online,Debit Card,1,9
769,1/4/2023,122,SP-20920,43,In-store,Credit Card,6,2
770,1/4/2023,42,MH-7440,98,In-store,Mobile Payment,6,4
771,1/4/2023,186,MC-17845,39,Online,Cash,6,9
772,1/4/2023,38,CS-11845,96,Online,Credit Card,4,6
773,1/4/2023,65,PW-19030,15,In-store,Credit Card,5,3
774,1/4/2023,34,BS-11590,16,In-store,Debit Card,2,6
775,1/4/2023,11,PK-19075,82,In-store,Debit Card,4,6
776,1/4/2023,103,DO-13435,28,In-store,Credit Card,7,7
777,1/4/2023,35,SG-20890,34,In-store,Mobile Payment,5,3
778,1/4/2023,155,SU-20665,24,Online,Debit Card,5,7
779,1/4/2023,214,JC-16105,16,Online,Mobile Payment,2,9
780,1/4/2023,15,VG-21805,93,In-store,Credit Card,5,6
781,1/4/2023,46,TB-21190,93,Online,Credit Card,5,2
782,1/4/2023,43,KD-16270,47,Online,Debit Card,5,2
783,1/4/2023,46,BM-11140,10,In-store,Credit Card,7,8
784,1/4/2023,105,SV-10785,96,Online,Credit Card,4,8
785,1/4/2023,185,AH-10030,97,Online,Cash,5,1
786,1/4/2023,20,WB-21850,14,Online,Credit Card,5,6
787,1/4/2023,44,VP-21760,24,Online,Debit Card,5,3
788,1/4/2023,32,EG-13900,52,In-store,Credit Card,4,3
789,1/4/2023,187,TC-21145,11,In-store,Cash,3,3
790,1/4/2023,16,LR-16915,19,In-store,Cash,5,4
791,1/4/2023,168,GK-14620,23,In-store,Mobile Payment,4,7
792,1/4/2023,115,MD-17860,94,In-store,Mobile Payment,4,8
793,1/4/2023,6,TH-21550,82,Online,Credit Card,4,8
794,1/4/2023,72,HD-14785,58,In-store,Mobile Payment,1,4
795,1/4/2023,201,TP-21130,4,Online,Debit Card,1,7
796,1/4/2023,148,TC-11145,72,Online,Debit Card,5,7
797,1/4/2023,204,JL-15235,1,In-store,Debit Card,5,5
798,1/4/2023,51,DM-13345,76,In-store,Cash,1,4
799,1/4/2023,129,RK-19300,53,In-store,Cash,5,5
800,1/4/2023,102,CC-12670,69,Online,Credit Card,6,1
801,1/4/2023,22,TC-20980,50,Online,Debit Card,1,5
802,1/4/2023,47,DB-13555,31,In-store,Cash,7,8
803,1/4/2023,93,CM-12385,91,Online,Credit Card,5,6
804,1/4/2023,101,BG-11035,16,In-store,Credit Card,2,6
805,1/4/2023,143,SG-20605,18,Online,Debit Card,5,5
806,1/4/2023,84,CA-11965,98,Online,Credit Card,6,9
807,1/4/2023,179,MG-17890,53,In-store,Mobile Payment,5,5
808,1/4/2023,171,MA-17560,26,Online,Cash,3,3
809,1/4/2023,74,MM-17260,61,In-store,Cash,5,1
810,1/4/2023,11,TG-21640,13,In-store,Credit Card,6,5
811,1/4/2023,107,CC-12370,69,Online,Cash,6,9
812,1/4/2023,192,SC-20845,54,In-store,Mobile Payment,4,5
813,1/4/2023,69,PS-19045,59,Online,Mobile Payment,4,3
814,1/4/2023,146,CB-12025,14,Online,Mobile Payment,5,4
815,1/4/2023,94,DH-13075,23,In-store,Debit Card,4,6
816,1/4/2023,215,BT-11395,22,Online,Cash,2,5
817,1/4/2023,125,SJ-20500,77,In-store,Debit Card,4,2
818,1/4/2023,187,MC-17845,8,Online,Cash,7,6
819,1/4/2023,197,MG-18205,94,Online,Credit Card,4,7
820,1/4/2023,138,RA-19915,57,In-store,Cash,5,5
821,1/4/2023,53,TT-11265,21,In-store,Mobile Payment,2,5
822,1/4/2023,161,TH-11235,28,Online,Credit Card,7,5
823,1/4/2023,222,DM-13015,51,Online,Credit Card,4,3
824,1/4/2023,200,VG-21790,62,Online,Credit Card,2,6
825,1/4/2023,148,JW-15955,91,In-store,Credit Card,5,9
826,1/4/2023,182,ZC-21910,69,Online,Cash,6,5
827,1/4/2023,217,NF-18385,75,In-store,Debit Card,2,7
828,1/4/2023,205,NW-18400,61,Online,Debit Card,5,5
829,1/4/2023,219,HW-14935,52,Online,Credit Card,4,3
830,1/4/2023,193,VP-21730,57,In-store,Credit Card,5,8
831,1/4/2023,50,SS-20410,80,Online,Debit Card,4,8
832,1/4/2023,181,JE-15715,85,In-store,Debit Card,2,1
833,1/4/2023,202,AG-270,86,Online,Cash,5,3
834,1/4/2023,202,NC-18340,62,In-store,Cash,2,6
835,1/4/2023,64,BS-11665,57,Online,Credit Card,5,7
836,1/4/2023,88,BW-11200,79,Online,Credit Card,5,5
837,1/4/2023,37,FM-14215,84,In-store,Debit Card,6,5
838,1/4/2023,150,SG-20080,98,In-store,Mobile Payment,6,1
839,1/4/2023,44,PF-19120,41,Online,Mobile Payment,4,9
840,1/4/2023,55,NL-18310,8,Online,Cash,7,7
841,1/4/2023,68,SC-10725,82,In-store,Cash,4,5
842,1/4/2023,28,CA-12265,8,In-store,Debit Card,7,2
843,1/4/2023,190,BB-11545,24,Online,Credit Card,5,3
844,1/4/2023,61,NM-18520,67,Online,Debit Card,4,4
845,1/4/2023,80,AG-10525,62,Online,Mobile Payment,2,1
846,1/4/2023,82,PL-18925,73,Online,Debit Card,2,4
847,1/4/2023,47,AB-10015,56,In-store,Cash,7,2
848,1/4/2023,1,TS-21505,84,In-store,Credit Card,6,2
849,1/4/2023,202,MG-18145,77,Online,Cash,4,9
850,1/4/2023,152,CM-12385,11,Online,Mobile Payment,3,5
851,1/4/2023,37,RD-19585,91,In-store,Cash,5,9
852,1/4/2023,141,TW-21025,2,In-store,Credit Card,3,5
853,1/4/2023,194,PJ-18835,79,Online,Credit Card,5,6
854,1/4/2023,50,BD-11605,50,Online,Mobile Payment,1,7
855,1/4/2023,65,PB-19105,19,In-store,Mobile Payment,5,9
856,1/4/2023,39,AB-10150,71,In-store,Credit Card,2,3
857,1/4/2023,176,GK-14620,22,In-store,Mobile Payment,2,6
